Plot #,Forest,Elev. Band,Block,Plot,Msmt dates,Tree tag #,Species,Distance (ft),Azm,DBH (in),HT (ft),HTBC (ft),Tor. Pot.,DBH (cm),Basal area (m2),Basal area (m2/ha),Size class,Live/dead,Year death (time of attack or time of injury/other cause),Year Fall (initial),Gnd cont./hng up,2nd Snag status change/year ,BB/Cause,Comments
Sierra-5000-Plot 14-Site 3,Sierra,5000,3,14,"Spring 2017, Summer 2018 ",1302,CADE,11.1,7,3.3,11,1,1,8.4,0.00551804,0.136255124,1,L,,,,,,
Sierra-5000-Plot 14-Site 3,Sierra,5000,3,14,"Spring 2017, Summer 2018 ",1303,CADE,28.0,9,9.5,39,32,0,24.1,0.045730311,1.129203389,2,L,,,,,,
Sierra-5000-Plot 14-Site 3,Sierra,5000,3,14,"Spring 2017, Summer 2018 ",1304,CADE,21.3,46,7.2,26,21,0,18.3,0.026267694,0.648619432,1,L,,,,,,
Sierra-5000-Plot 14-Site 3,Sierra,5000,3,14,"Spring 2017, Summer 2018 ",1305,CADE,25.1,55,18.0,63,21,0,45.7,0.164173085,4.053871447,4,L,,,,,,
Sierra-5000-Plot 14-Site 3,Sierra,5000,3,14,"Spring 2017, Summer 2018 ",1306,PIPO,25.2,69,26.5,117,,,67.3,0.355835027,8.786516123,5,D,2015,,,,WPB,RTB
Sierra-5000-Plot 14-Site 3,Sierra,5000,3,14,"Spring 2017, Summer 2018 ",1307,PIPO,35.5,71,23.5,114,,,59.7,0.279828969,6.909723786,5,D,2015,,,,WPB,RTB
Sierra-5000-Plot 14-Site 3,Sierra,5000,3,14,"Spring 2017, Summer 2018 ",1308,CADE,32.3,99,2.6,11,6,1,6.6,0.00342534,0.084580775,1,L,,,,,,
Sierra-5000-Plot 14-Site 3,Sierra,5000,3,14,"Spring 2017, Summer 2018 ",1309,CADE,33.0,108,4.9,15,6,1,12.4,0.012166036,0.300411893,1,L,,,,,,
Sierra-5000-Plot 14-Site 3,Sierra,5000,3,14,"Spring 2017, Summer 2018 ",1310,ABCO,35.5,111,14.0,64,12,1,35.6,0.099314582,2.452341987,3,L,,,,,,
Sierra-5000-Plot 14-Site 3,Sierra,5000,3,14,"Spring 2017, Summer 2018 ",1311,CADE,34.1,115,3.0,11,7,1,7.6,0.004560363,0.11260754,1,L,,,,,,
Sierra-5000-Plot 14-Site 3,Sierra,5000,3,14,"Spring 2017, Summer 2018 ",1312,CADE,35.5,122,7.6,25,12,1,19.3,0.029267399,0.722690169,2,L,,,,,,
Sierra-5000-Plot 14-Site 3,Sierra,5000,3,14,"Spring 2017, Summer 2018 ",1313,PIPO,7.5,156,54.0,150,,,137.2,1.477557761,36.48484303,6,D,2015,,,,WPB,"Huge tree, correct DBH. RTB."
Sierra-5000-Plot 14-Site 3,Sierra,5000,3,14,"Spring 2017, Summer 2018 ",1314,CADE,16.3,295,14.5,47,4,1,36.8,0.106535157,2.630637259,3,L,,,,,,
Sierra-5000-Plot 15-Site 3,Sierra,5000,3,15,"Spring 2017, Summer 2018 ",1315,ABCO,17.7,19,20.4,76,12,0,51.8,0.210871206,5.206972659,4,L,,,,,,Dead top. Forks & crooks
Sierra-5000-Plot 15-Site 3,Sierra,5000,3,15,"Spring 2017, Summer 2018 ",1316,ABCO,16.8,38,12.0,54,6,1,30.5,0.072965815,1.801720643,2,L,,,,,,
Sierra-5000-Plot 15-Site 3,Sierra,5000,3,15,"Spring 2017, Summer 2018 ",1317,ABCO,27.2,56,15.7,70,11,0,39.9,0.124898221,3.084070287,3,L,,,,,,
Sierra-5000-Plot 15-Site 3,Sierra,5000,3,15,"Spring 2017, Summer 2018 ",1318,PIPO,35.4,57,20.9,90,,,53.1,0.221334707,5.465344404,4,D,2014,,,,WPB,
Sierra-5000-Plot 15-Site 3,Sierra,5000,3,15,"Spring 2017, Summer 2018 ",1319,PIPO,26.2,68,32.8,114,,,83.3,0.545135714,13.46085512,6,D,2014,,,,WPB,
Sierra-5000-Plot 15-Site 3,Sierra,5000,3,15,"Spring 2017, Summer 2018 ",1320,ABCO,12.2,75,5.1,18,3,1,13.0,0.01317945,0.325435791,1,L,,,,,,
Sierra-5000-Plot 15-Site 3,Sierra,5000,3,15,"Spring 2017, Summer 2018 ",1321,CADE,24.8,105,4.7,18,3,1,11.9,0.011193159,0.276388951,1,L,,,,,,
Sierra-5000-Plot 15-Site 3,Sierra,5000,3,15,"Spring 2017, Summer 2018 ",1322,CADE,31.2,141,7.9,26,12,0,20.1,0.031623587,0.780870732,2,L,,,,,,
Sierra-5000-Plot 15-Site 3,Sierra,5000,3,15,"Spring 2017, Summer 2018 ",1323,ABCO,22.0,163,17.7,73,7,0,45.0,0.158746252,3.919868474,4,L,,,,,,
Sierra-5000-Plot 15-Site 3,Sierra,5000,3,15,"Spring 2017, Summer 2018 ",1324,ABCO,35.5,217,11.1,56,4,1,28.2,0.062431376,1.541597225,2,L,,,,,,
Sierra-5000-Plot 15-Site 3,Sierra,5000,3,15,"Spring 2017, Summer 2018 ",1325,ABCO,20.3,264,14.2,69,5,1,36.1,0.10217241,2.522909378,3,L,,,,,,
Sierra-5000-Plot 15-Site 3,Sierra,5000,3,15,"Spring 2017, Summer 2018 ",1326,CADE,24.4,265,12.1,47,5,1,30.7,0.074186979,1.83187444,2,L,,,,,,
Sierra-5000-Plot 15-Site 3,Sierra,5000,3,15,"Spring 2017, Summer 2018 ",1327,PIPO,28.3,295,24.9,117,45,1,63.2,0.314163439,7.757533444,5,L,,,,,,
Sierra-5000-Plot 15-Site 3,Sierra,5000,3,15,"Spring 2017, Summer 2018 ",1328,ABCO,28.8,322,12.1,71,,,30.7,0.074186979,1.83187444,2,D,2014,,,,SCOL,
Sierra-5000-Plot 15-Site 3,Sierra,5000,3,15,"Spring 2017, Summer 2018 ",1329,ABCO,19.4,324,22.7,68,10,1,57.7,0.261101076,6.447282154,5,L,,,,,,
Sierra-5000-Plot 15-Site 3,Sierra,5000,3,15,"Spring 2017, Summer 2018 ",1330,PIPO,28.4,332,33.0,118,60,1,83.8,0.551803979,13.62551236,6,L,,,,,,RTB
Sierra-5000-Plot 15-Site 3,Sierra,5000,3,15,"Spring 2017, Summer 2018 ",1331,ABCO,33.4,334,17.8,85,9,1,45.2,0.160545062,3.964285893,4,L,,,,,,
Stan-3000-Plot 1-Site 1,Stanislaus,3000,1,1,"Spring 2016, Spring 2017, Spring 2018",1501,PIPO,9.6,20,11.8,72,,,30.0,0.07055389,1.742163766,2,D,2015,,,,WPB,
Stan-3000-Plot 1-Site 1,Stanislaus,3000,1,1,"Spring 2016, Spring 2017, Spring 2018",1502,PIPO,35.3,46,17.1,95,,,43.4,0.148166209,3.658618981,3,D,2015,,,,UNK,"No galleries at 2 m sampling window, lots of pitch tubes all over"
Stan-3000-Plot 1-Site 1,Stanislaus,3000,1,1,"Spring 2016, Spring 2017, Spring 2018",1503,PIPO,25.4,82,20.3,110,,,51.6,0.208808909,5.156049027,4,D,2015,,,,UNK,"No galleries at 2 m sampling window, lots of pitch tubes all over"
Stan-3000-Plot 1-Site 1,Stanislaus,3000,1,1,"Spring 2016, Spring 2017, Spring 2018",1504,CADE,28.9,128,16.7,65,19,1,42.4,0.141315529,3.489457432,3,L,,,,,,
Stan-3000-Plot 1-Site 1,Stanislaus,3000,1,1,"Spring 2016, Spring 2017, Spring 2018",1505,CADE,31.5,132,4.8,15,13,1,12.2,0.01167453,0.288275303,1,L,,,,,,
Stan-3000-Plot 1-Site 1,Stanislaus,3000,1,1,"Spring 2016, Spring 2017, Spring 2018",1506,CADE,27.9,142,11.9,31,12,1,30.2,0.071754786,1.771817085,2,L,,,,,,
Stan-3000-Plot 1-Site 1,Stanislaus,3000,1,1,"Spring 2016, Spring 2017, Spring 2018",1507,PIPO,31.2,144,12.7,73,28,1,32.3,0.08172678,2.01805224,3,D,2016,,,,UNK,
Stan-3000-Plot 1-Site 1,Stanislaus,3000,1,1,"Spring 2016, Spring 2017, Spring 2018",1508,CADE,30.5,170,4.2,12,7,1,10.7,0.008938312,0.220710779,1,L,,,,,,
Stan-3000-Plot 1-Site 1,Stanislaus,3000,1,1,"Spring 2016, Spring 2017, Spring 2018",1509,CADE,33.5,171,3.3,10,3,1,8.4,0.00551804,0.136255124,1,L,,,,,,
Stan-3000-Plot 1-Site 1,Stanislaus,3000,1,1,"Spring 2016, Spring 2017, Spring 2018",1510,CADE,7.2,174,2.7,9,6,1,6.9,0.003693894,0.091212108,1,L,,,,,,
Stan-3000-Plot 1-Site 1,Stanislaus,3000,1,1,"Spring 2016, Spring 2017, Spring 2018",1511,PIPO,32.5,179,20.8,94,,,52.8,0.219221739,5.413169577,4,D,2015,,,,UNK,"No galleries at 2 m sampling window, lots of pitch tubes all over"
Stan-3000-Plot 1-Site 1,Stanislaus,3000,1,1,"Spring 2016, Spring 2017, Spring 2018",1512,PIPO,8.1,181,6.9,38,10,1,17.5,0.024124323,0.595693888,1,L,,,,,,
Stan-3000-Plot 1-Site 1,Stanislaus,3000,1,1,"Spring 2016, Spring 2017, Spring 2018",1513,CADE,22.2,182,5.1,14,11,1,13.0,0.01317945,0.325435791,1,L,,,,,,
Stan-3000-Plot 1-Site 1,Stanislaus,3000,1,1,"Spring 2016, Spring 2017, Spring 2018",1514,CADE,28.3,182,3.8,9,,,9.7,0.00731685,0.180672542,1,D,2015,,,,SUP/drought,
Stan-3000-Plot 1-Site 1,Stanislaus,3000,1,1,"Spring 2016, Spring 2017, Spring 2018",1515,CADE,23.5,184,6.0,12,10,1,15.2,0.018241454,0.450430161,1,L,,,,,,
Stan-3000-Plot 1-Site 1,Stanislaus,3000,1,1,"Spring 2016, Spring 2017, Spring 2018",1516,PIPO,29.6,184,8.3,52,20,1,21.1,0.034907049,0.86194816,2,D,2016,,,,WPB,
Stan-3000-Plot 1-Site 1,Stanislaus,3000,1,1,"Spring 2016, Spring 2017, Spring 2018",1517,CADE,35.5,186,7.4,17,7,1,18.8,0.027747278,0.685154322,1,L,,,,,,
Stan-3000-Plot 1-Site 1,Stanislaus,3000,1,1,"Spring 2016, Spring 2017, Spring 2018",1518,CADE,25.3,187,5.5,17,12,1,14.0,0.015327888,0.378486455,1,L,,,,,,
Stan-3000-Plot 1-Site 1,Stanislaus,3000,1,1,"Spring 2016, Spring 2017, Spring 2018",1519,QUKE,21.8,189,9.5,45,18,1,24.1,0.045730311,1.129203389,2,L,,,,,,
Stan-3000-Plot 1-Site 1,Stanislaus,3000,1,1,"Spring 2016, Spring 2017, Spring 2018",1520,PIPO,28.4,200,7.9,45,36,1,20.1,0.031623587,0.780870732,2,D,2016,,,,WPB,
Stan-3000-Plot 1-Site 1,Stanislaus,3000,1,1,"Spring 2016, Spring 2017, Spring 2018",1521,CADE,19.8,202,5.5,18,13,1,14.0,0.015327888,0.378486455,1,L,,,,,,
Stan-3000-Plot 1-Site 1,Stanislaus,3000,1,1,"Spring 2016, Spring 2017, Spring 2018",1522,CADE,30.8,213,7.8,19,13,1,19.8,0.030828057,0.761226972,2,L,,,,,,Broom rust
Stan-3000-Plot 1-Site 1,Stanislaus,3000,1,1,"Spring 2016, Spring 2017, Spring 2018",1523,CADE,34.4,214,3.6,12,11,1,9.1,0.006566923,0.162154858,1,D,2016,,,,SUP/drought,
Stan-3000-Plot 1-Site 1,Stanislaus,3000,1,1,"Spring 2016, Spring 2017, Spring 2018",1524,PIPO,35.3,220,6.5,22,,,16.5,0.021408373,0.528629841,1,D,2014,,,,Secondaries/SUP,
Stan-3000-Plot 1-Site 1,Stanislaus,3000,1,1,"Spring 2016, Spring 2017, Spring 2018",1525,CADE,28.4,222,6.0,22,16,1,15.2,0.018241454,0.450430161,1,L,,,,,,
Stan-3000-Plot 1-Site 1,Stanislaus,3000,1,1,"Spring 2016, Spring 2017, Spring 2018",1526,CADE,25.6,227,12.2,39,15,1,31.0,0.075418277,1.862278476,2,L,,,,,,
Stan-3000-Plot 1-Site 1,Stanislaus,3000,1,1,"Spring 2016, Spring 2017, Spring 2018",1527,QUKE,32.3,249,4.8,22,1,1,12.2,0.01167453,0.288275303,1,L,,,,,,Fork # 1. Dead top
Stan-3000-Plot 1-Site 1,Stanislaus,3000,1,1,"Spring 2016, Spring 2017, Spring 2018",1528,QUKE,32.3,249,5.2,31,1,1,13.2,0.013701359,0.338323099,1,L,,,,,,Fork # 2
Stan-3000-Plot 1-Site 1,Stanislaus,3000,1,1,"Spring 2016, Spring 2017, Spring 2018",1529,CADE,25.9,253,8.5,32,20,1,21.6,0.036609584,0.903988309,2,D,2016,,,,SUP/drought,
Stan-3000-Plot 1-Site 1,Stanislaus,3000,1,1,"Spring 2016, Spring 2017, Spring 2018",1530,CADE,37.3,257,4.4,16,9,1,11.2,0.009809849,0.242231331,1,L,,,,,,
Stan-3000-Plot 1-Site 1,Stanislaus,3000,1,1,"Spring 2016, Spring 2017, Spring 2018",1531,QUKE,14.8,257,6.5,32,5,1,16.5,0.021408373,0.528629841,1,L,,,,,,
Stan-3000-Plot 1-Site 1,Stanislaus,3000,1,1,"Spring 2016, Spring 2017, Spring 2018",1532,PIPO,33.5,294,27.8,108,37,1,70.6,0.391603477,9.669734597,6,L,,,,,,
Stan-3000-Plot 1-Site 1,Stanislaus,3000,1,1,"Spring 2016, Spring 2017, Spring 2018",1533,CADE,26.2,304,7.1,21,6,1,18.0,0.025543102,0.630727345,1,L,,,,,,
Stan-3000-Plot 1-Site 1,Stanislaus,3000,1,1,"Spring 2016, Spring 2017, Spring 2018",1534,CADE,31.8,306,13.1,48,19,1,33.3,0.086955997,2.147175553,3,L,,,,,,
Stan-3000-Plot 1-Site 1,Stanislaus,3000,1,1,"Spring 2016, Spring 2017, Spring 2018",1535,CADE,26.5,310,3.6,10,8,0,9.1,0.006566923,0.162154858,1,L,,,,,,
Stan-3000-Plot 1-Site 1,Stanislaus,3000,1,1,"Spring 2016, Spring 2017, Spring 2018",1536,CADE,34.2,312,6.6,17,,,16.8,0.022072159,0.545020495,1,D,2015,,,,SUP/drought,
Stan-3000-Plot 1-Site 1,Stanislaus,3000,1,1,"Spring 2016, Spring 2017, Spring 2018",1537,CADE,26.3,313,14.9,69,37,1,37.8,0.112494032,2.777777778,3,L,,,,,,
Stan-3000-Plot 1-Site 1,Stanislaus,3000,1,1,"Spring 2016, Spring 2017, Spring 2018",1538,PIPO,34.2,314,23.9,110,55,1,60.7,0.289436135,7.146950338,5,L,,,,,,
Stan-3000-Plot 1-Site 1,Stanislaus,3000,1,1,"Spring 2016, Spring 2017, Spring 2018",1539,CADE,36.8,314,6.9,20,16,1,17.5,0.024124323,0.595693888,1,L,,,,,,
Stan-3000-Plot 1-Site 1,Stanislaus,3000,1,1,"Spring 2016, Spring 2017, Spring 2018",1540,CADE,23.5,318,9.0,26,18,1,22.9,0.041043271,1.013467862,2,L,,,,,,
Stan-3000-Plot 1-Site 1,Stanislaus,3000,1,1,"Spring 2016, Spring 2017, Spring 2018",1541,CADE,28.3,320,10.9,45,31,1,27.7,0.060201865,1.48654465,2,L,,,,,,
Stan-3000-Plot 1-Site 1,Stanislaus,3000,1,1,"Spring 2016, Spring 2017, Spring 2018",1542,PIPO,6.5,320,16.9,97,,,42.9,0.144720601,3.573537729,3,D,2015,,,,WPB,
Stan-3000-Plot 1-Site 1,Stanislaus,3000,1,1,"Spring 2016, Spring 2017, Spring 2018",1543,CADE,36.8,334,12.2,50,22,1,31.0,0.075418277,1.862278476,2,L,,,,,,
Stan-3000-Plot 2-Site 1,Stanislaus,3000,1,2,"Spring 2016, Spring 2017, Spring 2018",4501,PIPO,7.4,16,12.0,69,,,30.5,0.072965815,1.801720643,2,D,2015,2017,Ground contact ,,WPB,
Stan-3000-Plot 2-Site 1,Stanislaus,3000,1,2,"Spring 2016, Spring 2017, Spring 2018",4502,PIPO,7.7,19,21.3,90,,,54.1,0.229887922,5.676546102,4,D,2015,2017,ground contact ,,WPB,
Stan-3000-Plot 2-Site 1,Stanislaus,3000,1,2,"Spring 2016, Spring 2017, Spring 2018",4503,CADE,11.1,128,10.9,51,11,0,27.7,0.060201865,1.48654465,2,L,,,,,,
Stan-3000-Plot 2-Site 1,Stanislaus,3000,1,2,"Spring 2016, Spring 2017, Spring 2018",4504,CADE,17.3,129,3.3,8,,,8.4,0.00551804,0.136255124,1,D,2014,,,,SUP/drought,
Stan-3000-Plot 2-Site 1,Stanislaus,3000,1,2,"Spring 2016, Spring 2017, Spring 2018",4505,CADE,22.0,138,7.9,31,16,1,20.1,0.031623587,0.780870732,2,L,,,,,,
Stan-3000-Plot 2-Site 1,Stanislaus,3000,1,2,"Spring 2016, Spring 2017, Spring 2018",4506,CADE,11.3,147,10.2,45,21,0,25.9,0.052717802,1.301743165,2,L,,,,,,
Stan-3000-Plot 2-Site 1,Stanislaus,3000,1,2,"Spring 2016, Spring 2017, Spring 2018",4507,CADE,16.6,148,9.8,43,15,0,24.9,0.048664145,1.201647573,2,D,2016,,,,SUP/drought,
Stan-3000-Plot 2-Site 1,Stanislaus,3000,1,2,"Spring 2016, Spring 2017, Spring 2018",4508,CADE,10.8,153,10.0,46,13,0,25.4,0.050670705,1.251194891,2,D,2016,,,,UNK/drought,sweep
Stan-3000-Plot 2-Site 1,Stanislaus,3000,1,2,"Spring 2016, Spring 2017, Spring 2018",4509,CADE,22.1,153,11.4,53,14,0,29.0,0.065851648,1.626052881,2,L,,,,,,
Stan-3000-Plot 2-Site 1,Stanislaus,3000,1,2,"Spring 2016, Spring 2017, Spring 2018",4510,PILA,32.2,173,23.6,99,,,59.9,0.282215559,6.968655066,5,D,2015,,,,UNK,"No galleries @ 2 m samling window, some pitch tubes up high"
Stan-3000-Plot 2-Site 1,Stanislaus,3000,1,2,"Spring 2016, Spring 2017, Spring 2018",4511,CADE,32.7,245,12.8,67,16,0,32.5,0.083018883,2.04995771,3,D,2016,,,,SUP/drought,
Stan-3000-Plot 2-Site 1,Stanislaus,3000,1,2,"Spring 2016, Spring 2017, Spring 2018",4512,PIPO,34.3,247,8.7,68,36,0,22.1,0.038352657,0.947029413,2,L,,,,,,
Stan-3000-Plot 2-Site 1,Stanislaus,3000,1,2,"Spring 2016, Spring 2017, Spring 2018",4513,CADE,22.9,298,17.2,74,7,0,43.7,0.149904214,3.701534966,3,L,,,,,,
Stan-3000-Plot 2-Site 1,Stanislaus,3000,1,2,"Spring 2016, Spring 2017, Spring 2018",4514,PIPO,19.3,305,6.0,34,,,15.2,0.018241454,0.450430161,1,D,2015,2017,Hung up ,,WPB,
Stan-3000-Plot 2-Site 1,Stanislaus,3000,1,2,"Spring 2016, Spring 2017, Spring 2018",4515,PILA,30.8,307,15.1,73,,,38.4,0.115534275,2.852849471,3,D,2014,,,,MPB,
Stan-3000-Plot 2-Site 1,Stanislaus,3000,1,2,"Spring 2016, Spring 2017, Spring 2018",4516,PIPO,21.5,309,17.0,95,,,43.2,0.146438338,3.615953235,3,D,2015,2018,Ground contact ,,WPB,
Stan-3000-Plot 2-Site 1,Stanislaus,3000,1,2,"Spring 2016, Spring 2017, Spring 2018",4517,PIPO,28.5,319,15.5,89,,,39.4,0.121736369,3.005995726,3,D,2015,,,,WPB,
Stan-3000-Plot 2-Site 1,Stanislaus,3000,1,2,"Spring 2016, Spring 2017, Spring 2018",4518,CADE,31.1,321,3.0,15,8,1,7.6,0.004560363,0.11260754,1,D,2017,,,,SUP,
Stan-3000-Plot 2-Site 1,Stanislaus,3000,1,2,"Spring 2016, Spring 2017, Spring 2018",4519,CADE,30.7,322,5.5,16,3,1,14.0,0.015327888,0.378486455,1,L,,,,,,
Stan-3000-Plot 2-Site 1,Stanislaus,3000,1,2,"Spring 2016, Spring 2017, Spring 2018",4520,CADE,30.2,324,11.9,48,18,1,30.2,0.071754786,1.771817085,2,L,,,,,,
Stan-3000-Plot 2-Site 1,Stanislaus,3000,1,2,"Spring 2016, Spring 2017, Spring 2018",4521,PIPO,18.7,327,5.8,48,,,14.7,0.017045625,0.420901961,1,D,2015,2018,Ground contact ,,WPB,
Stan-3000-Plot 2-Site 1,Stanislaus,3000,1,2,"Spring 2016, Spring 2017, Spring 2018",4522,CADE,35.8,335,4.0,17,2,1,10.2,0.008107313,0.200191183,1,D,2016,,,,SUP/drought,
Stan-3000-Plot 2-Site 1,Stanislaus,3000,1,2,"Spring 2016, Spring 2017, Spring 2018",4523,PIPO,25.5,356,24.1,105,,,61.2,0.294300522,7.267065047,5,D,2015,,,,WPB,
Stan-3000-Plot 3-Site 1,Stanislaus,3000,1,3,"Spring 2016, Spring 2017, Spring 2018",1401,CADE,19.8,19,4.0,21,15,0,10.2,0.008107313,0.200191183,1,L,,,,,,
Stan-3000-Plot 3-Site 1,Stanislaus,3000,1,3,"Spring 2016, Spring 2017, Spring 2018",1402,QUKE,37.0,19,4.3,15,3,1,10.9,0.009369013,0.231345935,1,L,,,,,,broken top
Stan-3000-Plot 3-Site 1,Stanislaus,3000,1,3,"Spring 2016, Spring 2017, Spring 2018",1403,CADE,23.0,20,12.8,48,23,0,32.5,0.083018883,2.04995771,3,D,2016,,,,UNK/drought,
Stan-3000-Plot 3-Site 1,Stanislaus,3000,1,3,"Spring 2016, Spring 2017, Spring 2018",1404,CADE,28.1,21,9.4,30,21,0,23.9,0.044772635,1.105555806,2,L,,,,,,
Stan-3000-Plot 3-Site 1,Stanislaus,3000,1,3,"Spring 2016, Spring 2017, Spring 2018",1405,QUKE,21.4,28,6.4,29,6,1,16.3,0.020754721,0.512489427,1,L,,,,,,
Stan-3000-Plot 3-Site 1,Stanislaus,3000,1,3,"Spring 2016, Spring 2017, Spring 2018",1406,CADE,23.5,37,10.8,47,15,0,27.4,0.05910231,1.459393721,2,D,2016,,,,SUP/drought,
Stan-3000-Plot 3-Site 1,Stanislaus,3000,1,3,"Spring 2016, Spring 2017, Spring 2018",1407,CADE,18.0,46,12.2,45,17,0,31.0,0.075418277,1.862278476,2,D,2016,,,,SUP/drought,
Stan-3000-Plot 3-Site 1,Stanislaus,3000,1,3,"Spring 2016, Spring 2017, Spring 2018",1408,PIPO,13.2,53,25.3,103,,,64.3,0.324338116,8.008773379,5,D,2015,,,,WPB,
Stan-3000-Plot 3-Site 1,Stanislaus,3000,1,3,"Spring 2016, Spring 2017, Spring 2018",1409,QUKE,34.5,53,7.7,25,4,1,19.6,0.030042661,0.741833451,2,L,,,,,,
Stan-3000-Plot 3-Site 1,Stanislaus,3000,1,3,"Spring 2016, Spring 2017, Spring 2018",1410,CADE,22.1,64,6.1,21,14,0,15.5,0.018854569,0.465569619,1,D,2016,,,,SUP/drought,
Stan-3000-Plot 3-Site 1,Stanislaus,3000,1,3,"Spring 2016, Spring 2017, Spring 2018",1411,CADE,28.0,64,3.9,18,,,9.9,0.007707014,0.190306743,1,D,2014,,,,SUP/drought,
Stan-3000-Plot 3-Site 1,Stanislaus,3000,1,3,"Spring 2016, Spring 2017, Spring 2018",1412,CADE,19.2,71,9.8,47,20,0,24.9,0.048664145,1.201647573,2,D,2016,,,,SUP/drought,
Stan-3000-Plot 3-Site 1,Stanislaus,3000,1,3,"Spring 2016, Spring 2017, Spring 2018",1413,CADE,31.2,74,4.5,16,11,0,11.4,0.010260818,0.253366965,1,L,,,,,,
Stan-3000-Plot 3-Site 1,Stanislaus,3000,1,3,"Spring 2016, Spring 2017, Spring 2018",1414,CADE,26.2,78,3.0,11,,,7.6,0.004560363,0.11260754,1,D,2014,,,,SUP/drought,
Stan-3000-Plot 3-Site 1,Stanislaus,3000,1,3,"Spring 2016, Spring 2017, Spring 2018",1415,CADE,21.1,89,11.8,51,30,0,30.0,0.07055389,1.742163766,2,D,2016,,,,SUP/drought,
Stan-3000-Plot 3-Site 1,Stanislaus,3000,1,3,"Spring 2016, Spring 2017, Spring 2018",1416,CADE,35.7,113,8.7,35,27,0,22.1,0.038352657,0.947029413,2,L,,,,,,
Stan-3000-Plot 3-Site 1,Stanislaus,3000,1,3,"Spring 2016, Spring 2017, Spring 2018",1417,CADE,14.7,121,4.4,31,,,11.2,0.009809849,0.242231331,1,D,2014,,,,SUP/drought,
Stan-3000-Plot 3-Site 1,Stanislaus,3000,1,3,"Spring 2016, Spring 2017, Spring 2018",1418,PIPO,27.8,121,22.5,102,,,57.2,0.256520445,6.334174136,5,D,2015,,,,WPB,
Stan-3000-Plot 3-Site 1,Stanislaus,3000,1,3,"Spring 2016, Spring 2017, Spring 2018",1419,CADE,23.4,127,12.5,51,20,0,31.8,0.079172977,1.954992017,3,D,2016,,,,SUP/drought,
Stan-3000-Plot 3-Site 1,Stanislaus,3000,1,3,"Spring 2016, Spring 2017, Spring 2018",1420,CADE,36.0,129,16.5,52,15,0,41.9,0.137950995,3.406378091,3,D,2016,,,,SUP/drought,
Stan-3000-Plot 3-Site 1,Stanislaus,3000,1,3,"Spring 2016, Spring 2017, Spring 2018",1421,CADE,17.1,135,11.5,46,18,0,29.2,0.067012008,1.654705244,2,D,2016,,,,SUP/drought,
Stan-3000-Plot 3-Site 1,Stanislaus,3000,1,3,"Spring 2016, Spring 2017, Spring 2018",1422,CADE,28.4,140,13.4,53,17,0,34.0,0.090984318,2.246645546,3,D,2016,,,,SUP/drought,
Stan-3000-Plot 3-Site 1,Stanislaus,3000,1,3,"Spring 2016, Spring 2017, Spring 2018",1423,PIPO,31.4,149,10.2,84,35,0,25.9,0.052717802,1.301743165,2,D,2016,,,,WPB,
Stan-3000-Plot 3-Site 1,Stanislaus,3000,1,3,"Spring 2016, Spring 2017, Spring 2018",1424,CADE,12.2,150,7.0,34,20,0,17.8,0.024828646,0.613085497,1,L,,,,,,
Stan-3000-Plot 3-Site 1,Stanislaus,3000,1,3,"Spring 2016, Spring 2017, Spring 2018",1425,PIPO,21.0,154,21.5,100,,,54.6,0.234225334,5.783648384,4,D,2015,,,,WPB,RTB
Stan-3000-Plot 3-Site 1,Stanislaus,3000,1,3,"Spring 2016, Spring 2017, Spring 2018",1426,PIPO,32.2,163,18.6,105,,,47.2,0.175300371,4.328633845,4,D,2015,,,,WPB,
Stan-3000-Plot 3-Site 1,Stanislaus,3000,1,3,"Spring 2016, Spring 2017, Spring 2018",1427,PIPO,9.6,174,11.0,80,30,0,27.9,0.061311553,1.513945818,2,D,2016,,,,WPB,
Stan-3000-Plot 3-Site 1,Stanislaus,3000,1,3,"Spring 2016, Spring 2017, Spring 2018",1428,PIPO,17.7,185,13.3,83,26,0,33.8,0.08963141,2.213238643,3,D,2016,,,,WPB,
Stan-3000-Plot 3-Site 1,Stanislaus,3000,1,3,"Spring 2016, Spring 2017, Spring 2018",1429,QUKE,31.6,190,2.6,22,3,1,6.6,0.00342534,0.084580775,1,L,,,,,,
Stan-3000-Plot 3-Site 1,Stanislaus,3000,1,3,"Spring 2016, Spring 2017, Spring 2018",1430,QUKE,30.6,194,3.1,24,2,1,7.9,0.004869455,0.120239829,1,L,,,,,,
Stan-3000-Plot 3-Site 1,Stanislaus,3000,1,3,"Spring 2016, Spring 2017, Spring 2018",1431,CADE,7.0,215,15.9,75,30,0,40.4,0.12810061,3.163145804,3,D,2016,,,,SUP/drought,
Stan-3000-Plot 3-Site 1,Stanislaus,3000,1,3,"Spring 2016, Spring 2017, Spring 2018",1432,PIPO,34.7,215,28.3,114,34,0,71.9,0.40581661,10.02069476,6,D,2016,,,,WPB,
