x,y,live_count,dead_count,pipo_count,non_pipo_count,pipo_ba,total_ba,site,forest,elev,rep,crs
-29860.7332997578,51824.447070704824,24,0,8,16,1.369022893644022,3.7468483544503224,eldo_4k_2,eldo,4k,2,3310
-29840.7332997578,51824.447070704824,17,10,1,16,0.966846676669438,3.049959128413627,eldo_4k_2,eldo,4k,2,3310
-29820.7332997578,51824.447070704824,12,10,5,7,1.2713530393425574,1.509060156163681,eldo_4k_2,eldo,4k,2,3310
-29800.7332997578,51824.447070704824,0,6,0,0,0.5259148089503134,0.5259148089503134,eldo_4k_2,eldo,4k,2,3310
-29780.7332997578,51824.447070704824,4,9,4,0,1.0694629446882284,1.0694629446882284,eldo_4k_2,eldo,4k,2,3310
-29760.7332997578,51824.447070704824,16,1,9,7,1.4201274487349995,2.3846488255117078,eldo_4k_2,eldo,4k,2,3310
-29740.7332997578,51824.447070704824,13,0,3,10,0.5047920301252045,1.6853169622916884,eldo_4k_2,eldo,4k,2,3310
-29720.7332997578,51824.447070704824,23,0,14,9,5.615550132079868,7.297889565352029,eldo_4k_2,eldo,4k,2,3310
-29700.7332997578,51824.447070704824,5,1,0,5,0.009749771821691176,0.07457191565705154,eldo_4k_2,eldo,4k,2,3310
-29680.7332997578,51824.447070704824,5,0,2,3,0.9160878639666525,1.5722627827401192,eldo_4k_2,eldo,4k,2,3310
-29660.7332997578,51824.447070704824,19,4,13,6,9.063046168185451,11.216408184938901,eldo_4k_2,eldo,4k,2,3310
-29640.7332997578,51824.447070704824,6,7,1,5,2.8504954825260347,5.122113566960565,eldo_4k_2,eldo,4k,2,3310
-29620.7332997578,51824.447070704824,15,1,7,8,3.54785760861892,5.378734243046432,eldo_4k_2,eldo,4k,2,3310
-29600.7332997578,51824.447070704824,20,1,10,10,3.506957271747753,6.024435160690351,eldo_4k_2,eldo,4k,2,3310
-29580.7332997578,51824.447070704824,8,11,2,6,1.6055654345439125,2.5067239340563385,eldo_4k_2,eldo,4k,2,3310
-29560.7332997578,51824.447070704824,0,19,0,0,1.4053596288458734,1.4053596288458734,eldo_4k_2,eldo,4k,2,3310
-29540.7332997578,51824.447070704824,1,21,1,0,1.9178013482750498,1.9178013482750498,eldo_4k_2,eldo,4k,2,3310
-29520.7332997578,51824.447070704824,3,20,2,1,2.182194225313213,2.257456454030852,eldo_4k_2,eldo,4k,2,3310
-29500.7332997578,51824.447070704824,26,3,1,25,0.5476520423391079,3.670998000663787,eldo_4k_2,eldo,4k,2,3310
-29980.7332997578,51804.447070704824,9,0,5,4,1.1581298393172552,1.7473665435402,eldo_4k_2,eldo,4k,2,3310
-29960.7332997578,51804.447070704824,1,21,0,1,4.845510495365343,4.926575925901471,eldo_4k_2,eldo,4k,2,3310
-29940.7332997578,51804.447070704824,11,7,0,11,0.9533139491252663,1.3225689885390655,eldo_4k_2,eldo,4k,2,3310
-29920.7332997578,51804.447070704824,10,0,7,3,0.3806310791400356,0.4309175620226683,eldo_4k_2,eldo,4k,2,3310
-29900.7332997578,51804.447070704824,12,1,7,5,0.5388312694009473,1.1121987554133888,eldo_4k_2,eldo,4k,2,3310
-29880.7332997578,51804.447070704824,13,0,6,7,0.5691985819956815,1.2061605175991292,eldo_4k_2,eldo,4k,2,3310
-29860.7332997578,51804.447070704824,13,1,2,11,0.22752337430301928,1.059900241930183,eldo_4k_2,eldo,4k,2,3310
-29840.7332997578,51804.447070704824,10,3,7,3,0.8577217435710415,1.0391397962668825,eldo_4k_2,eldo,4k,2,3310
-29820.7332997578,51804.447070704824,10,8,8,2,1.844486203134161,1.9800708925197856,eldo_4k_2,eldo,4k,2,3310
-29800.7332997578,51804.447070704824,4,13,2,2,1.4416440956145156,1.5932623494998845,eldo_4k_2,eldo,4k,2,3310
-29780.7332997578,51804.447070704824,0,17,0,0,1.6619857575054013,1.6619857575054013,eldo_4k_2,eldo,4k,2,3310
-29760.7332997578,51804.447070704824,17,0,11,6,2.4482657591685095,3.1239185598523944,eldo_4k_2,eldo,4k,2,3310
-29740.7332997578,51804.447070704824,14,0,9,5,4.04924153853483,5.751330163870821,eldo_4k_2,eldo,4k,2,3310
-29720.7332997578,51804.447070704824,21,3,10,11,6.8663685360119375,11.936410505128242,eldo_4k_2,eldo,4k,2,3310
-29700.7332997578,51804.447070704824,20,0,7,13,3.902663905237745,8.737818688710401,eldo_4k_2,eldo,4k,2,3310
-29680.7332997578,51804.447070704824,18,1,8,10,3.9969968094865784,7.035703395185241,eldo_4k_2,eldo,4k,2,3310
-29660.7332997578,51804.447070704824,9,4,5,4,3.906761533780656,5.244131487283309,eldo_4k_2,eldo,4k,2,3310
-29640.7332997578,51804.447070704824,17,6,9,8,3.815278470622419,5.303448375707443,eldo_4k_2,eldo,4k,2,3310
-29620.7332997578,51804.447070704824,23,2,6,17,0.3260897783111188,1.209669274366683,eldo_4k_2,eldo,4k,2,3310
-29600.7332997578,51804.447070704824,2,0,1,1,0.22337822457934725,0.2400821048636402,eldo_4k_2,eldo,4k,2,3310
-29580.7332997578,51804.447070704824,5,2,2,3,0.10985625546419889,0.3489543661221337,eldo_4k_2,eldo,4k,2,3310
-29560.7332997578,51804.447070704824,8,13,6,2,2.1114408688882866,2.425382389637871,eldo_4k_2,eldo,4k,2,3310
-29540.7332997578,51804.447070704824,5,8,1,4,0.9337093397694071,1.1525369657490432,eldo_4k_2,eldo,4k,2,3310
-29520.7332997578,51804.447070704824,12,1,7,5,1.3745053603002073,2.1559170126645264,eldo_4k_2,eldo,4k,2,3310
-29500.7332997578,51804.447070704824,26,0,2,24,0.3159689810296501,3.7426933098071657,eldo_4k_2,eldo,4k,2,3310
-29980.7332997578,51784.447070704824,12,0,0,12,0,0.7896904914708351,eldo_4k_2,eldo,4k,2,3310
-29960.7332997578,51784.447070704824,5,6,5,0,1.7694750394112007,1.7694750394112007,eldo_4k_2,eldo,4k,2,3310
-29940.7332997578,51784.447070704824,4,14,4,0,3.1755060431628426,3.1755060431628426,eldo_4k_2,eldo,4k,2,3310
-29920.7332997578,51784.447070704824,16,1,11,5,1.732833626150716,2.377107191953144,eldo_4k_2,eldo,4k,2,3310
-29900.7332997578,51784.447070704824,9,2,0,9,0.031227465125631015,1.042335353667811,eldo_4k_2,eldo,4k,2,3310
-29880.7332997578,51784.447070704824,14,1,2,12,0.2724850039055854,1.33732866948481,eldo_4k_2,eldo,4k,2,3310
-29860.7332997578,51784.447070704824,17,1,5,12,0.8831109152721337,1.8178508792001637,eldo_4k_2,eldo,4k,2,3310
-29840.7332997578,51784.447070704824,20,0,6,14,0.9603644420739079,2.8267482528245216,eldo_4k_2,eldo,4k,2,3310
-29820.7332997578,51784.447070704824,20,1,11,9,1.9523500907362552,3.124823843159318,eldo_4k_2,eldo,4k,2,3310
-29800.7332997578,51784.447070704824,25,0,10,15,1.6112537851121114,2.855544043309874,eldo_4k_2,eldo,4k,2,3310
-29780.7332997578,51784.447070704824,16,2,5,11,0.9348107273310453,2.2877672223612393,eldo_4k_2,eldo,4k,2,3310
-29760.7332997578,51784.447070704824,27,0,18,9,6.705685909868838,8.199765230170614,eldo_4k_2,eldo,4k,2,3310
-29740.7332997578,51784.447070704824,8,11,2,6,3.9052950966114715,5.889459991224515,eldo_4k_2,eldo,4k,2,3310
-29720.7332997578,51784.447070704824,9,13,5,4,8.369511446921324,10.057882203936064,eldo_4k_2,eldo,4k,2,3310
-29700.7332997578,51784.447070704824,30,0,15,15,8.561569586453231,15.006243605371948,eldo_4k_2,eldo,4k,2,3310
-29680.7332997578,51784.447070704824,12,1,5,7,3.1379181457637615,6.225323151518437,eldo_4k_2,eldo,4k,2,3310
-29660.7332997578,51784.447070704824,5,10,2,3,5.163852407764589,6.170384218961264,eldo_4k_2,eldo,4k,2,3310
-29640.7332997578,51784.447070704824,8,2,3,5,1.4873460345622005,1.6406838719502264,eldo_4k_2,eldo,4k,2,3310
-29620.7332997578,51784.447070704824,20,3,5,15,1.6509193105165987,2.8847216490006793,eldo_4k_2,eldo,4k,2,3310
-29600.7332997578,51784.447070704824,17,0,6,11,1.1052050766273693,2.995255488843537,eldo_4k_2,eldo,4k,2,3310
-29580.7332997578,51784.447070704824,15,0,10,5,1.6941906529670743,2.42116742821143,eldo_4k_2,eldo,4k,2,3310
-29560.7332997578,51784.447070704824,10,0,5,5,0.3937746869936584,0.7514947268115454,eldo_4k_2,eldo,4k,2,3310
-29540.7332997578,51784.447070704824,19,4,11,8,1.4933280743853745,2.183009940429236,eldo_4k_2,eldo,4k,2,3310
-29520.7332997578,51784.447070704824,9,1,2,7,0.2151420011910063,0.6177653095748696,eldo_4k_2,eldo,4k,2,3310
-29500.7332997578,51784.447070704824,9,0,4,5,0.35015781402663176,0.8087836075442053,eldo_4k_2,eldo,4k,2,3310
-29980.7332997578,51764.447070704824,12,11,0,12,0.9977648378808631,2.124830036929013,eldo_4k_2,eldo,4k,2,3310
-29960.7332997578,51764.447070704824,1,25,0,1,3.6321964849023036,3.6909951855778975,eldo_4k_2,eldo,4k,2,3310
-29940.7332997578,51764.447070704824,4,19,1,3,2.7396739312931597,2.9893253440757515,eldo_4k_2,eldo,4k,2,3310
-29920.7332997578,51764.447070704824,14,6,6,8,1.6562985933630614,2.7004504766111403,eldo_4k_2,eldo,4k,2,3310
-29900.7332997578,51764.447070704824,13,0,4,9,0.37888141184698954,1.147483423645595,eldo_4k_2,eldo,4k,2,3310
-29880.7332997578,51764.447070704824,14,0,3,11,0.5749663025000867,1.5397535249534702,eldo_4k_2,eldo,4k,2,3310
-29860.7332997578,51764.447070704824,28,0,3,25,0.3869993531820959,3.598224654053359,eldo_4k_2,eldo,4k,2,3310
-29840.7332997578,51764.447070704824,29,0,4,25,0.6095770780737017,3.9849225837718043,eldo_4k_2,eldo,4k,2,3310
-29820.7332997578,51764.447070704824,20,0,11,9,1.9640571260606583,2.7773079456692273,eldo_4k_2,eldo,4k,2,3310
-29800.7332997578,51764.447070704824,15,2,8,7,1.8596357548004576,2.6548550043424273,eldo_4k_2,eldo,4k,2,3310
-29780.7332997578,51764.447070704824,20,2,6,14,0.5732252650460232,1.729150987714962,eldo_4k_2,eldo,4k,2,3310
-29760.7332997578,51764.447070704824,8,1,5,3,1.5676956124323755,1.7783294666699856,eldo_4k_2,eldo,4k,2,3310
-29740.7332997578,51764.447070704824,10,1,5,5,2.4929977042980784,4.22915771737069,eldo_4k_2,eldo,4k,2,3310
-29720.7332997578,51764.447070704824,11,0,6,5,2.258689226306317,4.031567967139955,eldo_4k_2,eldo,4k,2,3310
-29700.7332997578,51764.447070704824,17,0,4,13,1.8578607736114867,3.6766909670587213,eldo_4k_2,eldo,4k,2,3310
-29680.7332997578,51764.447070704824,8,5,4,4,2.435972419542403,4.065853806968828,eldo_4k_2,eldo,4k,2,3310
-29660.7332997578,51764.447070704824,0,4,0,0,0.8005497399544786,0.8005497399544786,eldo_4k_2,eldo,4k,2,3310
-29640.7332997578,51764.447070704824,2,2,1,1,0.16974275941543776,0.35654145461369446,eldo_4k_2,eldo,4k,2,3310
-29620.7332997578,51764.447070704824,16,1,12,4,4.958299679842928,6.333602725791313,eldo_4k_2,eldo,4k,2,3310
-29600.7332997578,51764.447070704824,13,2,6,7,1.292921132517982,2.284602270042274,eldo_4k_2,eldo,4k,2,3310
-29580.7332997578,51764.447070704824,9,3,4,5,1.071449399997258,1.7395063806860875,eldo_4k_2,eldo,4k,2,3310
-29560.7332997578,51764.447070704824,14,4,6,8,1.248131861720675,2.1953056561462096,eldo_4k_2,eldo,4k,2,3310
-29540.7332997578,51764.447070704824,29,0,0,29,0,3.088636690023398,eldo_4k_2,eldo,4k,2,3310
-29520.7332997578,51764.447070704824,6,8,0,6,0.6709071114157432,1.047242897658728,eldo_4k_2,eldo,4k,2,3310
-29500.7332997578,51764.447070704824,5,3,3,2,0.8248713652131999,0.9662143036822656,eldo_4k_2,eldo,4k,2,3310
-29980.7332997578,51744.447070704824,8,10,0,8,0.7263233608373387,1.1953887098163292,eldo_4k_2,eldo,4k,2,3310
-29960.7332997578,51744.447070704824,1,14,1,0,1.3410496953804794,1.3410496953804794,eldo_4k_2,eldo,4k,2,3310
-29940.7332997578,51744.447070704824,2,5,1,1,0.8263585669468503,0.8789475553174166,eldo_4k_2,eldo,4k,2,3310
-29920.7332997578,51744.447070704824,6,17,4,2,2.418502070401868,2.6842336553245625,eldo_4k_2,eldo,4k,2,3310
-29900.7332997578,51744.447070704824,9,5,4,5,0.6985591717875059,0.9175263662666122,eldo_4k_2,eldo,4k,2,3310
-29880.7332997578,51744.447070704824,2,0,2,0,0.16468010548078899,0.16468010548078899,eldo_4k_2,eldo,4k,2,3310
-29860.7332997578,51744.447070704824,19,0,12,7,1.7243317165072767,2.289042745020562,eldo_4k_2,eldo,4k,2,3310
-29840.7332997578,51744.447070704824,18,0,6,12,0.6101417961991451,1.6533133200583658,eldo_4k_2,eldo,4k,2,3310
-29820.7332997578,51744.447070704824,12,1,4,8,0.7325649199320169,1.693326635552035,eldo_4k_2,eldo,4k,2,3310
-29800.7332997578,51744.447070704824,9,2,5,4,2.364064755933634,4.525433004705179,eldo_4k_2,eldo,4k,2,3310
-29780.7332997578,51744.447070704824,16,1,8,8,0.8645501966105876,1.6343101186526368,eldo_4k_2,eldo,4k,2,3310
-29760.7332997578,51744.447070704824,29,0,18,11,5.899609159464634,7.741883979713855,eldo_4k_2,eldo,4k,2,3310
-29740.7332997578,51744.447070704824,5,0,0,5,0,0.7606855876760409,eldo_4k_2,eldo,4k,2,3310
-29720.7332997578,51744.447070704824,5,1,3,2,0.34673625434825134,0.5084892436936931,eldo_4k_2,eldo,4k,2,3310
-29700.7332997578,51744.447070704824,18,0,3,15,0.4226223657727248,2.600258397745959,eldo_4k_2,eldo,4k,2,3310
-29680.7332997578,51744.447070704824,12,5,5,7,2.58686496231729,5.529106937664268,eldo_4k_2,eldo,4k,2,3310
-29660.7332997578,51744.447070704824,4,1,1,3,0.36112190030423513,0.38039801413694085,eldo_4k_2,eldo,4k,2,3310
-29640.7332997578,51744.447070704824,3,0,0,3,0,0.013163279035965734,eldo_4k_2,eldo,4k,2,3310
-29620.7332997578,51744.447070704824,13,1,9,4,2.057061666284042,2.8737360047612523,eldo_4k_2,eldo,4k,2,3310
-29600.7332997578,51744.447070704824,15,0,4,11,0.6194680138845532,1.6266245559135033,eldo_4k_2,eldo,4k,2,3310
-29580.7332997578,51744.447070704824,8,0,8,0,1.1305692011997344,1.1305692011997344,eldo_4k_2,eldo,4k,2,3310
-29560.7332997578,51744.447070704824,11,1,4,7,0.6836399262430012,1.0683124055824642,eldo_4k_2,eldo,4k,2,3310
-29540.7332997578,51744.447070704824,0,4,0,0,1.2368634337924285,1.2368634337924285,eldo_4k_2,eldo,4k,2,3310
-29520.7332997578,51744.447070704824,4,12,2,2,0.9284786911970437,1.1562277324384087,eldo_4k_2,eldo,4k,2,3310
-29500.7332997578,51744.447070704824,4,11,1,3,1.499014659051167,1.7191697628940277,eldo_4k_2,eldo,4k,2,3310
-29980.7332997578,51724.447070704824,10,5,4,6,0.8640607579951203,1.3549376785330243,eldo_4k_2,eldo,4k,2,3310
-29960.7332997578,51724.447070704824,1,14,1,0,1.4234396754238425,1.4234396754238425,eldo_4k_2,eldo,4k,2,3310
-29940.7332997578,51724.447070704824,5,10,1,4,0.9840869497846516,1.3228323543756495,eldo_4k_2,eldo,4k,2,3310
-29920.7332997578,51724.447070704824,7,2,5,2,0.5310207868251904,0.7236512684326244,eldo_4k_2,eldo,4k,2,3310
-29900.7332997578,51724.447070704824,10,0,1,9,0.1384537324228034,0.7518553585047196,eldo_4k_2,eldo,4k,2,3310
-29880.7332997578,51724.447070704824,16,2,4,12,0.41353579234574017,1.0134321447156198,eldo_4k_2,eldo,4k,2,3310
-29860.7332997578,51724.447070704824,21,1,7,14,1.0245867425530915,2.2256108763873663,eldo_4k_2,eldo,4k,2,3310
-29840.7332997578,51724.447070704824,12,0,0,12,0,1.1584909773623675,eldo_4k_2,eldo,4k,2,3310
-29820.7332997578,51724.447070704824,24,1,17,7,7.026418685130018,8.608887220918943,eldo_4k_2,eldo,4k,2,3310
-29800.7332997578,51724.447070704824,20,0,13,7,6.54899141788181,9.995738785666056,eldo_4k_2,eldo,4k,2,3310
-29780.7332997578,51724.447070704824,18,0,5,13,2.51464816314816,7.160701048499469,eldo_4k_2,eldo,4k,2,3310
-29760.7332997578,51724.447070704824,18,1,0,18,0.009395882527292636,1.8849526940290366,eldo_4k_2,eldo,4k,2,3310
-29740.7332997578,51724.447070704824,3,14,0,3,1.002178201346452,1.1942123853175874,eldo_4k_2,eldo,4k,2,3310
-29720.7332997578,51724.447070704824,2,6,1,1,0.9636430208184924,1.101802843539319,eldo_4k_2,eldo,4k,2,3310
-29700.7332997578,51724.447070704824,3,3,2,1,0.49617569302661624,0.5327645274822862,eldo_4k_2,eldo,4k,2,3310
-29680.7332997578,51724.447070704824,15,0,12,3,5.378272498126882,6.266805595694527,eldo_4k_2,eldo,4k,2,3310
-29660.7332997578,51724.447070704824,18,2,12,6,6.060232278801621,8.894393722513856,eldo_4k_2,eldo,4k,2,3310
-29640.7332997578,51724.447070704824,0,0,0,0,0,0,eldo_4k_2,eldo,4k,2,3310
-29620.7332997578,51724.447070704824,22,0,1,21,0.2970938219130997,4.932229888673263,eldo_4k_2,eldo,4k,2,3310
-29600.7332997578,51724.447070704824,14,0,7,7,2.026512971582463,3.522246355274385,eldo_4k_2,eldo,4k,2,3310
-29580.7332997578,51724.447070704824,18,2,6,12,1.0952743990271645,2.2919367485846847,eldo_4k_2,eldo,4k,2,3310
-29560.7332997578,51724.447070704824,10,1,2,8,0.30733327686662965,0.7762190050241108,eldo_4k_2,eldo,4k,2,3310
-29540.7332997578,51724.447070704824,7,7,5,2,1.8512901781250737,2.1846651393927594,eldo_4k_2,eldo,4k,2,3310
-29520.7332997578,51724.447070704824,1,8,0,1,1.2654376026100222,1.3258167202331739,eldo_4k_2,eldo,4k,2,3310
-29500.7332997578,51724.447070704824,13,6,8,5,1.3465906342218563,1.7854519392487835,eldo_4k_2,eldo,4k,2,3310
-29980.7332997578,51704.447070704824,6,6,3,3,0.8743885308193742,1.141272934027027,eldo_4k_2,eldo,4k,2,3310
-29960.7332997578,51704.447070704824,6,11,3,3,1.329236615092273,1.437348557123724,eldo_4k_2,eldo,4k,2,3310
-29940.7332997578,51704.447070704824,5,6,5,0,0.9892143269228102,0.9892143269228102,eldo_4k_2,eldo,4k,2,3310
-29920.7332997578,51704.447070704824,3,0,1,2,0.08522838379550889,0.21762841414800746,eldo_4k_2,eldo,4k,2,3310
-29900.7332997578,51704.447070704824,23,1,13,10,1.5709556076961444,2.6135983819422135,eldo_4k_2,eldo,4k,2,3310
-29880.7332997578,51704.447070704824,13,7,4,9,1.1814251254336208,2.202088942003628,eldo_4k_2,eldo,4k,2,3310
-29860.7332997578,51704.447070704824,9,9,3,6,1.1519101145516968,1.88044278449654,eldo_4k_2,eldo,4k,2,3310
-29840.7332997578,51704.447070704824,25,0,5,20,0.5869448689130801,2.0186380639266814,eldo_4k_2,eldo,4k,2,3310
-29820.7332997578,51704.447070704824,16,1,6,10,1.3956722340773655,2.4461417494889495,eldo_4k_2,eldo,4k,2,3310
-29800.7332997578,51704.447070704824,26,0,20,6,11.29110399643271,14.357941063346592,eldo_4k_2,eldo,4k,2,3310
-29780.7332997578,51704.447070704824,29,0,17,12,8.00461602442295,12.708132036539729,eldo_4k_2,eldo,4k,2,3310
-29760.7332997578,51704.447070704824,18,1,8,10,2.495522945525935,5.380759178450964,eldo_4k_2,eldo,4k,2,3310
-29740.7332997578,51704.447070704824,5,5,1,4,0.8555375500701619,1.5339676833781333,eldo_4k_2,eldo,4k,2,3310
-29720.7332997578,51704.447070704824,2,12,0,2,1.5042882532217532,1.5838929821982366,eldo_4k_2,eldo,4k,2,3310
-29700.7332997578,51704.447070704824,2,7,1,1,0.8279162757058758,0.86310588831553825,eldo_4k_2,eldo,4k,2,3310
-29680.7332997578,51704.447070704824,8,6,6,2,0.9631621613948376,1.2516546083368594,eldo_4k_2,eldo,4k,2,3310
-29660.7332997578,51704.447070704824,6,0,5,1,2.31656838335884,2.6884514767709087,eldo_4k_2,eldo,4k,2,3310
-29640.7332997578,51704.447070704824,10,0,9,1,4.480474974750692,4.757635820207908,eldo_4k_2,eldo,4k,2,3310
-29620.7332997578,51704.447070704824,20,0,3,17,0.8678124119029849,3.39532222176097,eldo_4k_2,eldo,4k,2,3310
-29600.7332997578,51704.447070704824,18,0,9,9,3.643614321695689,5.122136216049682,eldo_4k_2,eldo,4k,2,3310
-29580.7332997578,51704.447070704824,8,2,7,1,0.3471373844784737,0.35698645227237713,eldo_4k_2,eldo,4k,2,3310
-29560.7332997578,51704.447070704824,6,12,5,1,1.6672713461415352,1.719477653630202,eldo_4k_2,eldo,4k,2,3310
-29540.7332997578,51704.447070704824,21,0,12,9,0.9640581672068554,1.6236481708060557,eldo_4k_2,eldo,4k,2,3310
-29520.7332997578,51704.447070704824,1,10,0,1,0.995859907236067,1.0367240092493877,eldo_4k_2,eldo,4k,2,3310
-29500.7332997578,51704.447070704824,5,9,4,1,1.205258654559716,1.3083860415108852,eldo_4k_2,eldo,4k,2,3310
-29980.7332997578,51684.447070704824,7,1,3,4,0.820325585543384,1.4721906620135417,eldo_4k_2,eldo,4k,2,3310
-29960.7332997578,51684.447070704824,12,1,4,8,0.8147390630498605,1.757492655983737,eldo_4k_2,eldo,4k,2,3310
-29940.7332997578,51684.447070704824,20,0,9,11,1.1560596463337127,2.5485869166319417,eldo_4k_2,eldo,4k,2,3310
-29920.7332997578,51684.447070704824,12,5,2,10,0.501003023694609,1.5575689234690158,eldo_4k_2,eldo,4k,2,3310
-29900.7332997578,51684.447070704824,13,0,9,4,1.3465914501103562,1.8451456957501957,eldo_4k_2,eldo,4k,2,3310
-29880.7332997578,51684.447070704824,4,12,2,2,1.1900826149964272,1.2773449300020332,eldo_4k_2,eldo,4k,2,3310
-29860.7332997578,51684.447070704824,4,2,2,2,0.15993833979435781,0.2701419640264085,eldo_4k_2,eldo,4k,2,3310
-29840.7332997578,51684.447070704824,12,0,5,7,0.4477830158929367,0.9929523119599879,eldo_4k_2,eldo,4k,2,3310
-29820.7332997578,51684.447070704824,7,0,0,7,0,0.38108873256872966,eldo_4k_2,eldo,4k,2,3310
-29800.7332997578,51684.447070704824,17,1,7,10,0.8633496768048187,2.038088512789242,eldo_4k_2,eldo,4k,2,3310
-29780.7332997578,51684.447070704824,2,4,0,2,0.20346368727136593,0.31461640797066265,eldo_4k_2,eldo,4k,2,3310
-29760.7332997578,51684.447070704824,5,1,1,4,0.09283978405764952,0.36200867565769645,eldo_4k_2,eldo,4k,2,3310
-29740.7332997578,51684.447070704824,1,0,1,0,0.13282312981287953,0.13282312981287953,eldo_4k_2,eldo,4k,2,3310
-29720.7332997578,51684.447070704824,0,22,0,0,2.1162391649095924,2.1162391649095924,eldo_4k_2,eldo,4k,2,3310
-29700.7332997578,51684.447070704824,0,27,0,0,3.4833080312788556,3.4833080312788556,eldo_4k_2,eldo,4k,2,3310
-29680.7332997578,51684.447070704824,14,10,6,8,1.7887246609203045,2.5071075081355225,eldo_4k_2,eldo,4k,2,3310
-29660.7332997578,51684.447070704824,19,1,12,7,3.46904573264934,4.614259572662222,eldo_4k_2,eldo,4k,2,3310
-29640.7332997578,51684.447070704824,21,0,10,11,3.1303848458389623,6.017593520616561,eldo_4k_2,eldo,4k,2,3310
-29620.7332997578,51684.447070704824,17,0,10,7,3.6359840656273357,5.921339205278219,eldo_4k_2,eldo,4k,2,3310
-29600.7332997578,51684.447070704824,10,0,2,8,0.3849567865046574,1.2314854821699746,eldo_4k_2,eldo,4k,2,3310
-29580.7332997578,51684.447070704824,18,0,13,5,1.8658406622279091,2.095865675746855,eldo_4k_2,eldo,4k,2,3310
-29560.7332997578,51684.447070704824,9,3,4,5,1.0391121690716514,1.4301048352888357,eldo_4k_2,eldo,4k,2,3310
-29540.7332997578,51684.447070704824,24,2,13,11,2.284002336022962,3.320604794175561,eldo_4k_2,eldo,4k,2,3310
-29520.7332997578,51684.447070704824,3,16,1,2,1.7346835386617354,1.776637593007759,eldo_4k_2,eldo,4k,2,3310
-29500.7332997578,51684.447070704824,2,3,2,0,0.47579877381106206,0.47579877381106206,eldo_4k_2,eldo,4k,2,3310
-29980.7332997578,51664.447070704824,1,0,1,0,0.20223939146452521,0.20223939146452521,eldo_4k_2,eldo,4k,2,3310
-29960.7332997578,51664.447070704824,7,0,0,7,0,0.03270232084321469,eldo_4k_2,eldo,4k,2,3310
-29940.7332997578,51664.447070704824,2,0,1,1,0.1445477016565544,0.2267944022554046,eldo_4k_2,eldo,4k,2,3310
-29920.7332997578,51664.447070704824,10,2,2,8,0.42993905017707085,1.0357905955195241,eldo_4k_2,eldo,4k,2,3310
